,Module,Group,Quota,No. ofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
1077,RE4292,SECTIONAL TEACHING 1,43,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1078,RE4390,LECTURE 1,98,38,1,1,3000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1079,SC1101E,LECTURE 1,20,22,1,300,2500,ARTS & SOCIAL SCIENCES,Returning Students [P]
1080,SC1101E,LECTURE 2,62,36,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
1081,SC1101E,LECTURE 2,100,27,1,1,1999,ENGINEERING,Returning Students [P]
1082,SC1101E,LECTURE 2,150,56,1,1,1500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1083,SC2101,LECTURE 1,96,10,1,1,450,ARTS & SOCIAL SCIENCES,Returning Students [P]
1084,SC2202,LECTURE 1,45,7,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
1085,SC2205,LECTURE 1,89,3,1,1,600,ARTS & SOCIAL SCIENCES,Returning Students [P]
1086,SC2209,LECTURE 1,53,5,1,1,1919,ARTS & SOCIAL SCIENCES,Returning Students [P]
1087,SC2210,LECTURE 1,52,8,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
1088,SC2213,LECTURE 1,21,18,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
1089,SC2214,LECTURE 1,29,17,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
1090,SC2214,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
1091,SC2220,LECTURE 1,82,15,10,1,300,ARTS & SOCIAL SCIENCES,Returning Students [P]
1092,SC3101,LECTURE 1,65,10,1,1,501,ARTS & SOCIAL SCIENCES,Returning Students [P]
1093,SC3203,LECTURE 1,16,16,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
1094,SC3204,LECTURE 1,3,9,650,1525,2700,ARTS & SOCIAL SCIENCES,Returning Students [P]
1095,SC3208,LECTURE 1,3,7,50,1000,1300,ARTS & SOCIAL SCIENCES,Returning Students [P]
1096,SC3209,LECTURE 1,4,9,420,912,1300,ARTS & SOCIAL SCIENCES,Returning Students [P]
1097,SC3211,LECTURE 1,45,5,1,1,600,ARTS & SOCIAL SCIENCES,Returning Students [P]
1098,SC3218,LECTURE 1,36,4,2,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P]
1099,SC3220,LECTURE 1,59,15,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
1100,SC4203,SEMINAR-STYLE MODULE CLASS 1,40,40,1,1,3242,ARTS & SOCIAL SCIENCES,Returning Students [P]
1101,SC4204,SEMINAR-STYLE MODULE CLASS 1,21,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
1102,SC4208A,SEMINAR-STYLE MODULE CLASS 1,16,4,1,1,600,ARTS & SOCIAL SCIENCES,Returning Students [P]
1103,SC4208C,SEMINAR-STYLE MODULE CLASS 1,40,50,25,700,2245,ARTS & SOCIAL SCIENCES,Returning Students [P]
1104,SC4209,SEMINAR-STYLE MODULE CLASS 1,6,4,1,1,2,ARTS & SOCIAL SCIENCES,Returning Students [P]
1105,SC4213,SEMINAR-STYLE MODULE CLASS 1,9,8,1,1,943,ARTS & SOCIAL SCIENCES,Returning Students [P]
1106,SC4215D,SEMINAR-STYLE MODULE CLASS 1,17,2,1,1,600,ARTS & SOCIAL SCIENCES,Returning Students [P]
1107,SC4216,SEMINAR-STYLE MODULE CLASS 1,40,48,4,500,3675,ARTS & SOCIAL SCIENCES,Returning Students [P]
1108,SC5208,SEMINAR-STYLE MODULE CLASS 1,5,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
1109,SC5209,SEMINAR-STYLE MODULE CLASS 1,5,4,10,1,750,ARTS & SOCIAL SCIENCES,Returning Students [P]
1110,SC5880,SEMINAR-STYLE MODULE CLASS 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1111,SE1101E,LECTURE 1,10,14,1,502,1748,ARTS & SOCIAL SCIENCES,Returning Students [P]
1112,SE2211,LECTURE 1,20,4,5,1,150,ARTS & SOCIAL SCIENCES,Returning Students [P]
1113,SE2214,LECTURE 1,20,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
1114,SE2218,LECTURE 1,20,2,10,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
1115,SE2219,LECTURE 1,20,3,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
1116,SE3212,LECTURE 1,20,2,1,1,20,ARTS & SOCIAL SCIENCES,Returning Students [P]
1117,SE3213,LECTURE 1,20,4,1,1,20,ARTS & SOCIAL SCIENCES,Returning Students [P]
1118,SE3214,LECTURE 1,20,2,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
1119,SE3220,LECTURE 1,20,4,2,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
1120,SE4101,SEMINAR-STYLE MODULE CLASS 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1121,SE4217,SEMINAR-STYLE MODULE CLASS 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1122,SE5229,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1123,SE5242,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1124,SE5243,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1125,SE5264,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1126,SE5294,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1127,SH5002,LECTURE L,8,9,4,30,3000,ENGINEERING,Returning Students [P]
1128,SH5101,LECTURE L,8,9,1,1,2501,ENGINEERING,Returning Students [P]
1129,SH5402,LECTURE L,8,2,1,1,514,ENGINEERING,Returning Students [P]
1130,SN1101E,LECTURE 1,50,31,1,1,575,ARTS & SOCIAL SCIENCES,Returning Students [P]
1131,SN2234,LECTURE 1,45,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1132,SN2275,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1133,SN3261,SECTIONAL TEACHING 1,13,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1134,SP1202,LECTURE SL1,9,1,1,1,1,SCIENCE,Returning Students [P]
1135,SP1202,LECTURE SL2,9,3,2,1,500,SCIENCE,Returning Students [P]
1136,SP1202,LECTURE SL3,9,0,0,0,0,SCIENCE,Returning Students [P]
1137,SP1202,LECTURE SL4,9,0,0,0,0,SCIENCE,Returning Students [P]
1138,SP1202,LECTURE SL5,9,1,1,1,1,SCIENCE,Returning Students [P]
1139,SP1202,LECTURE SL6,9,3,1,1,1000,SCIENCE,Returning Students [P]
1140,SP1202,LECTURE SL7,9,0,0,0,0,SCIENCE,Returning Students [P]
1141,SSA2204,LECTURE 1,20,32,1,300,2282,ENGINEERING,Returning Students [P]
1142,SSA2211,LECTURE 1,20,23,50,116,1978,ENGINEERING,Returning Students [P]
1143,ST1131,LECTURE SL1,30,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1144,ST1131,LECTURE SL1,20,30,1,401,2000,SCIENCE,Returning Students [P]
1145,ST1131,LECTURE SL1,5,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1146,ST1131A,LECTURE SL1,29,17,1,1,433,SCHOOL OF BUSINESS,Returning Students [P]
1147,ST1232,LECTURE SL1,20,12,1,1,550,SCHOOL OF COMPUTING,Returning Students [P]
1148,ST2131,LECTURE SL1,15,1,2,1,2,ARTS & SOCIAL SCIENCES,Returning Students [P]
1149,ST2131,LECTURE SL1,50,42,1,1,1101,SCIENCE,Returning Students [P]
1150,ST2131,LECTURE SL1,130,95,1,1,1235,SCHOOL OF COMPUTING,Returning Students [P]
1151,ST2132,LECTURE SL1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1152,ST2132,LECTURE SL1,100,106,1,10,1300,SCIENCE,Returning Students [P]
1153,ST2132,LECTURE SL1,10,1,40,1,40,SCHOOL OF COMPUTING,Returning Students [P]
1154,ST2137,LECTURE SL1,100,69,1,1,1500,SCIENCE,Returning Students [P]
1155,ST2334,LECTURE SL1,30,1,1,1,1,SCIENCE,Returning Students [P]
1156,ST2334,LECTURE SL1,120,56,1,1,1000,SCHOOL OF COMPUTING,Returning Students [P]
1157,ST3131,LECTURE SL1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1158,ST3131,LECTURE SL1,85,62,1,1,1000,SCIENCE,Returning Students [P]
1159,ST3235,LECTURE SL1,100,23,1,1,1000,SCIENCE,Returning Students [P]
1160,ST3236,LECTURE SL1,95,117,1,200,3009,SCIENCE,Returning Students [P]
1161,ST3242,LECTURE SL1,85,29,1,1,2280,SCIENCE,Returning Students [P]
1162,ST3246,LECTURE SL1,85,25,1,1,500,SCIENCE,Returning Students [P]
1163,ST4231,LECTURE SL1,40,17,1,1,1000,SCIENCE,Returning Students [P]
1164,ST4232,LECTURE SL1,35,18,1,1,1556,SCIENCE,Returning Students [P]
1165,ST4233,LECTURE SL1,40,33,1,1,1001,SCIENCE,Returning Students [P]
1166,ST4241,LECTURE SL1,35,25,1,1,1500,SCIENCE,Returning Students [P]
1167,ST5206,LECTURE SL1,5,2,300,1,584,SCIENCE,Returning Students [P]
1168,ST5214,LECTURE SL1,5,3,300,1,584,SCIENCE,Returning Students [P]
1169,SW1101E,LECTURE 1,20,24,5,100,1726,ARTS & SOCIAL SCIENCES,Returning Students [P]
1170,SW1101E,LECTURE 2,20,13,1,1,1785,ARTS & SOCIAL SCIENCES,Returning Students [P]
1171,SW2104,LECTURE 1,93,2,100,1,769,ARTS & SOCIAL SCIENCES,Returning Students [P]
1172,SW2105,LECTURE 1,39,5,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
1173,SW3101,LECTURE 1,55,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
1174,SW3209,LECTURE 1,75,85,5,202,1600,ARTS & SOCIAL SCIENCES,Returning Students [P]
1175,SW3211,LECTURE 1,50,69,105,500,1407,ARTS & SOCIAL SCIENCES,Returning Students [P]
1176,SW3213,LECTURE 1,43,53,30,240,1907,ARTS & SOCIAL SCIENCES,Returning Students [P]
1177,SW3215,SEMINAR-STYLE MODULE CLASS 1,45,52,5,100,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
1178,SW4101,SEMINAR-STYLE MODULE CLASS 1,6,6,200,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
1179,SW4102,SEMINAR-STYLE MODULE CLASS 1,5,6,300,300,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
1180,SW4103,SEMINAR-STYLE MODULE CLASS 1,5,6,300,300,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
1181,SW4214,SEMINAR-STYLE MODULE CLASS 1,40,41,21,50,2907,ARTS & SOCIAL SCIENCES,Returning Students [P]
1182,TC1401,LECTURE 1,60,0,0,0,0,ENGINEERING,Returning Students [P]
1183,TC2111,LECTURE 1,80,49,1,1,90,ENGINEERING,Returning Students [P]
1184,TC2112,LECTURE 1,120,48,1,1,80,ENGINEERING,Returning Students [P]
1185,TC2113,LECTURE 1,75,42,1,1,30,ENGINEERING,Returning Students [P]
1186,TC2411,LECTURE 1,120,43,1,1,85,ENGINEERING,Returning Students [P]
1187,TC3111,LECTURE 1,40,43,1,1,200,ENGINEERING,Returning Students [P]
1188,TC3114,LECTURE 1,65,40,1,1,100,ENGINEERING,Returning Students [P]
1189,TC4101,LECTURE 1,50,33,1,1,1000,ENGINEERING,Returning Students [P]
1190,TC4118,LECTURE 1,150,17,1,1,10,ENGINEERING,Returning Students [P]
1191,TC4205,LECTURE 1,70,17,1,1,1000,ENGINEERING,Returning Students [P]
1192,TC4220,LECTURE 1,60,17,1,1,50,ENGINEERING,Returning Students [P]
1193,TE2003,LECTURE 1,460,94,1,1,500,ENGINEERING,Returning Students [P]
1194,TE2101,LECTURE 1,150,4,1,1,4,ENGINEERING,Returning Students [P]
1195,TE3201,LECTURE 1,50,4,5,1,100,ENGINEERING,Returning Students [P]
1196,TE4001,LECTURE 1,150,64,1,1,1000,ENGINEERING,Returning Students [P]
1197,TG1401,LECTURE 1,160,0,0,0,0,ENGINEERING,Returning Students [P]
1198,TM1402,LECTURE 1,170,1,1000,1,1000,ENGINEERING,Returning Students [P]
1199,TM2101,LECTURE 1,170,65,1,1,1000,ENGINEERING,Returning Students [P]
1200,TM2112,LECTURE 1,170,68,1,1,500,ENGINEERING,Returning Students [P]
1201,TM2122,LECTURE 1,55,63,1,1,500,ENGINEERING,Returning Students [P]
1202,TM3211,LECTURE 1,45,18,1,1,1000,ENGINEERING,Returning Students [P]
1203,TM3223,LECTURE 1,45,31,1,1,1800,ENGINEERING,Returning Students [P]
1204,TM3242,LECTURE 1,45,40,1,1,1000,ENGINEERING,Returning Students [P]
1205,TM3261,LECTURE 1,45,14,1,1,700,ENGINEERING,Returning Students [P]
1206,TM3263,LECTURE 1,30,4,1,1,100,ENGINEERING,Returning Students [P]
1207,TM4101,LECTURE 1,250,56,1,1,4101,ENGINEERING,Returning Students [P]
1208,TM4234,LECTURE 1,60,11,1,1,100,ENGINEERING,Returning Students [P]
1209,TM4245,LECTURE 1,45,32,1,1,1801,ENGINEERING,Returning Students [P]
1210,TM4251,LECTURE 1,30,27,1,1,201,ENGINEERING,Returning Students [P]
1211,TM4254,LECTURE 1,45,42,1,1,1011,ENGINEERING,Returning Students [P]
1212,TM4283,LECTURE 1,30,7,1,1,200,ENGINEERING,Returning Students [P]
1213,TP5025,LECTURE 1,24,16,1,1,1200,ENGINEERING,Returning Students [P]
1214,TP5027,LECTURE 1,24,31,1,200,3864,ENGINEERING,Returning Students [P]
1215,TR2202,SECTIONAL TEACHING B1,5,0,0,0,0,ENGINEERING,Returning Students [P]
1216,TR2202,SECTIONAL TEACHING B2,5,0,0,0,0,ENGINEERING,Returning Students [P]
1217,TR3001,SECTIONAL TEACHING C1,5,0,0,0,0,ENGINEERING,Returning Students [P]
1218,TR3001,SECTIONAL TEACHING C2,5,0,0,0,0,ENGINEERING,Returning Students [P]
1219,TS1101E,LECTURE 1,20,19,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
1220,TS2233,SEMINAR-STYLE MODULE CLASS 1,21,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
1221,TS2238,LECTURE 1,27,1,300,1,300,ARTS & SOCIAL SCIENCES,Returning Students [P]
1222,TS2240,LECTURE 1,19,1,500,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
1223,TS3231,SEMINAR-STYLE MODULE CLASS 1,32,2,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
1224,TS3232,SEMINAR-STYLE MODULE CLASS 1,29,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
1225,TS3234,SEMINAR-STYLE MODULE CLASS 1,22,1,300,1,300,ARTS & SOCIAL SCIENCES,Returning Students [P]
1226,TS3235,LECTURE 1,11,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P]
1227,TS4217,SEMINAR-STYLE MODULE CLASS 1,31,1,7,1,7,ARTS & SOCIAL SCIENCES,Returning Students [P]
1228,TS4219,SEMINAR-STYLE MODULE CLASS 1,33,1,7,1,7,ARTS & SOCIAL SCIENCES,Returning Students [P]
1229,TS4220,SEMINAR-STYLE MODULE CLASS 1,29,3,100,1,483,ARTS & SOCIAL SCIENCES,Returning Students [P]
1230,TS4880A,SEMINAR-STYLE MODULE CLASS 1,31,1,7,1,7,ARTS & SOCIAL SCIENCES,Returning Students [P]
1231,UD5221,LECTURE 1,85,30,1,1,1001,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1232,USC2001,LECTURE SL1,35,0,0,0,0,SCIENCE,Returning Students [P]
1233,USC3002,LECTURE SL1,35,0,0,0,0,SCIENCE,Returning Students [P]
