,Module,Group,Quota,No. ofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
1047,MLE2101,LECTURE 1,27,4,1,1,500,ENGINEERING,Returning Students [P]
1048,MLE2101,LECTURE 1,2,0,0,0,0,ENGINEERING,New Students [P]
1049,MLE2102,LECTURE 1,1,1,1,1,1,ENGINEERING,Returning Students [P]
1050,MLE2102,LECTURE 1,3,0,0,0,0,ENGINEERING,New Students [P]
1051,MLE2106,LECTURE 1,29,0,0,0,0,ENGINEERING,Returning Students [P]
1052,MLE2107,LECTURE 1,31,0,0,0,0,ENGINEERING,Returning Students [P]
1053,MLE3104,LECTURE 1,31,0,0,0,0,ENGINEERING,Returning Students [P]
1054,MNO1001,LECTURE A1,9,18,145,1601,3000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1055,MNO1001,LECTURE A1,4,9,20,500,746,ENGINEERING,New Students [P]
1056,MNO1001,LECTURE A1,14,9,50,1,548,SCHOOL OF COMPUTING,New Students [P]
1057,MNO1001,LECTURE A1,64,3,50,1,60,SCHOOL OF BUSINESS,New Students [P]
1058,MNO1001,LECTURE A2,16,28,3,1400,2256,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1059,MNO1001,LECTURE A2,8,7,10,1,747,ENGINEERING,New Students [P]
1060,MNO1001,LECTURE A2,75,4,1,1,10,SCHOOL OF BUSINESS,New Students [P]
1061,MNO1001,LECTURE A3,9,15,10,1557,3327,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1062,MNO1001,LECTURE A3,11,4,5,1,22,SCHOOL OF COMPUTING,New Students [P]
1063,MNO1001,LECTURE A3,19,6,1,1,450,SCHOOL OF BUSINESS,New Students [P]
1064,MNO2311,SECTIONAL TEACHING B1,4,7,942,1636,2000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1065,MNO2311,SECTIONAL TEACHING B2,3,6,853,1500,1600,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1066,MNO3301,SECTIONAL TEACHING C2,2,6,2,678,2246,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1067,MNO3303,SECTIONAL TEACHING D1,13,11,1,1,1011,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1068,MNO3303,SECTIONAL TEACHING D2,1,1,100,1,100,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1069,MNO3303,SECTIONAL TEACHING D3,4,6,71,400,1461,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1070,MNO3313A,SECTIONAL TEACHING E1,15,1,12,1,12,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1071,MNO3313F,SECTIONAL TEACHING G1,21,3,1,1,200,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1072,MNO4312,SECTIONAL TEACHING H1,22,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
1073,MNO4313C,SECTIONAL TEACHING J1,6,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
1074,MNO4313E,SECTIONAL TEACHING K1,4,2,1,1,1000,SCHOOL OF BUSINESS,Returning Students [P]
1075,MNO4313E,SECTIONAL TEACHING K2,11,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
1076,MS1101E,LECTURE 1,10,11,1,567,1500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1077,MS3209,LECTURE 1,56,5,1,1,1500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1078,MS3209,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1079,MS3210,LECTURE 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1080,MS3210,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1081,MS3211,LECTURE 1,20,2,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
1082,MS3211,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1083,MS4880A,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1084,MS4880C,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1085,MUA1105,SECTIONAL TEACHING 1,10,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1086,MUA1105,SECTIONAL TEACHING 2,8,1,472,1,472,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1087,MUA1105,SECTIONAL TEACHING 3,3,4,1,500,700,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1088,MUA2111,SECTIONAL TEACHING 1,6,1,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1089,MUA2113,SECTIONAL TEACHING 1,6,1,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1090,MUA2207,SECTIONAL TEACHING 1,9,3,1,1,200,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1091,MUA3105,SECTIONAL TEACHING 2,8,2,30,1,400,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1092,MUA3111,SECTIONAL TEACHING 1,3,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1093,MUA3113,SECTIONAL TEACHING 1,3,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1094,MUA3205,SECTIONAL TEACHING 1,4,2,50,1,400,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1095,MUA3209,SECTIONAL TEACHING 1,15,1,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1096,MUA3210,SECTIONAL TEACHING 1,19,5,1,1,2002,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1097,MUA3212,LECTURE 1,11,2,1,1,100,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1098,MUA3214,SECTIONAL TEACHING 1,10,7,100,1,5173,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1099,MUA4113,SECTIONAL TEACHING 1,3,1,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1100,MUA4203,SECTIONAL TEACHING 1,14,0,0,0,0,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1101,MUH2115,LECTURE 1,18,3,1,1,100,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1102,MUH2115,LECTURE 2,17,10,1,1,300,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1103,MUH3115,SECTIONAL TEACHING 1,7,2,400,1,500,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1104,MUH4115,SECTIONAL TEACHING 1,4,2,1,1,50,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1105,MUH4115,SECTIONAL TEACHING 2,8,1,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1106,MUL2101,SECTIONAL TEACHING 1,10,8,1,1,300,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1107,MUL2101,SECTIONAL TEACHING 2,7,7,1,1,200,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1108,MUL2101,SECTIONAL TEACHING 3,10,3,5,1,400,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1109,MUL3201,SECTIONAL TEACHING 1,10,4,1,1,100,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1110,MUL3201,SECTIONAL TEACHING 2,3,2,11,1,500,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1111,MUL3201,SECTIONAL TEACHING 3,8,1,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1112,MUT2119,SECTIONAL TEACHING 1,7,1,1,1,1,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1113,MUT2119,SECTIONAL TEACHING 2,9,4,10,1,300,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1114,MUT2119,SECTIONAL TEACHING 3,10,7,1,1,100,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1115,MUT2125,SECTIONAL TEACHING 1,9,4,1,1,300,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1116,MUT2125,SECTIONAL TEACHING 2,5,4,1,1,100,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1117,MUT2125,SECTIONAL TEACHING 3,8,2,5,1,100,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1118,MUT3111,SECTIONAL TEACHING 1,6,3,100,1,3000,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1119,MUT3111,SECTIONAL TEACHING 2,12,1,30,1,30,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1120,MUT4201,SECTIONAL TEACHING 1,12,2,5,1,200,YONG SIEW TOH CONSERVATORY OF MUSIC,Returning Students [P]
1121,NM1101E,LECTURE 1,14,24,215,844,1500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1122,NM1101E,LECTURE 1,16,1,1,1,1,SCHOOL OF COMPUTING,New Students [P]
1123,NM2101,LECTURE 1,10,17,398,975,1534,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1124,NM2101,LECTURE 1,11,14,5,66,571,ARTS & SOCIAL SCIENCES,New Students [P]
1125,NM2201,LECTURE 1,40,28,1,1,2012,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1126,NM2201,LECTURE 1,10,2,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
1127,NM2201,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
1128,NM2208,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
1129,NM2210,LECTURE 1,15,3,1,1,2,ARTS & SOCIAL SCIENCES,Returning Students [P]
1130,NM2210,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
1131,NM2216,LECTURE 1,12,15,178,700,2400,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1132,NM2216,LECTURE 1,9,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
1133,NM2216,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
1134,NM2217,LECTURE 1,6,11,340,610,1034,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1135,NM2217,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
1136,NM2219,LECTURE 1,11,19,250,813,1250,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1137,NM2219,LECTURE 1,18,7,1,1,297,ARTS & SOCIAL SCIENCES,New Students [P]
1138,NM2220,LECTURE 1,5,12,50,1144,1474,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1139,NM2220,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1140,NM3210,LECTURE 1,1,2,450,1458,1458,ARTS & SOCIAL SCIENCES,Returning Students [P]
1141,NM3215,LECTURE 1,8,13,50,980,1356,ARTS & SOCIAL SCIENCES,Returning Students [P]
1142,NM3215,LECTURE 1,1,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
1143,NM3216,LECTURE 1,5,9,909,1535,2507,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1144,NM3217,LECTURE 1,43,1,3,1,3,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1145,NM3220,LECTURE 1,1,2,200,900,900,ARTS & SOCIAL SCIENCES,Returning Students [P]
1146,NM3223,LECTURE 1,5,6,116,513,903,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1147,NM4101,SECTIONAL TEACHING 1,2,3,100,705,2188,ARTS & SOCIAL SCIENCES,Returning Students [P]
1148,NM4206,SECTIONAL TEACHING 1,6,10,643,1187,2802,ARTS & SOCIAL SCIENCES,Returning Students [P]
1149,NM4880C,SECTIONAL TEACHING 1,13,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
1150,NM5206,SECTIONAL TEACHING 1,21,2,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
1151,NM5207,SECTIONAL TEACHING 1,18,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
1152,NM5208,SECTIONAL TEACHING 1,52,2,1,1,800,ARTS & SOCIAL SCIENCES,Returning Students [P]
1153,PC1141,LECTURE SL1,31,12,1,1,111,SCIENCE,Returning Students [P] and NUS Students [G]
1154,PC1141,LECTURE SL1,97,10,1,1,200,SCIENCE,New Students [P]
1155,PC1142,LECTURE SL1,38,3,1,1,200,SCIENCE,Returning Students [P] and NUS Students [G]
1156,PC1142,LECTURE SL1,112,9,1,1,298,SCIENCE,New Students [P]
1157,PC1221,LECTURE SL1,41,6,1,1,10,SCIENCE,Returning Students [P] and NUS Students [G]
1158,PC1221,LECTURE SL1,35,2,1,1,75,SCHOOL OF COMPUTING,New Students [P]
1159,PC1222,LECTURE SL1,22,5,1,1,500,SCIENCE,Returning Students [P] and NUS Students [G]
1160,PC1222,LECTURE SL1,4,3,1,1,5,SCIENCE,New Students [P]
1161,PC1222,LECTURE SL1,7,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
1162,PC1322,LECTURE SL1,91,118,200,722,2873,SCIENCE,Returning Students [P] and NUS Students [G]
1163,PC1323,LECTURE SL1,67,79,5,514,2144,SCIENCE,Returning Students [P] and NUS Students [G]
1164,PC1323,LECTURE SL1,7,19,32,550,597,SCIENCE,New Students [P]
1165,PC1327,LECTURE SL1,93,133,2,500,3700,SCIENCE,Returning Students [P] and NUS Students [G]
1166,PC1431,LECTURE 1,11,13,1,30,150,SCIENCE,Returning Students [P] and NUS Students [G]
1167,PC1431,LECTURE 1,4,2,1,1,1,SCIENCE,New Students [P]
1168,PC1431,LECTURE 2,11,15,1,80,569,SCIENCE,Returning Students [P] and NUS Students [G]
1169,PC1431,LECTURE 2,4,2,1,1,1,SCIENCE,New Students [P]
1170,PC1431,LECTURE 2,300,202,1,1,747,ENGINEERING,New Students [P]
1171,PC1431,LECTURE 3,12,6,1,1,1229,SCIENCE,Returning Students [P] and NUS Students [G]
1172,PC1431,LECTURE 3,3,2,11,1,53,SCIENCE,New Students [P]
1173,PC1431,LECTURE 3,60,48,1,1,747,ENGINEERING,New Students [P]
1174,PC1432,LECTURE 1,25,18,1,1,600,SCIENCE,Returning Students [P] and NUS Students [G]
1175,PC1432,LECTURE 1,4,1,1,1,1,SCIENCE,New Students [P]
1176,PC1432,LECTURE 1,133,67,1,1,747,ENGINEERING,New Students [P]
1177,PC1432,LECTURE 1,37,1,1,1,1,SCHOOL OF COMPUTING,New Students [P]
1178,PC2130,LECTURE SL1,10,11,50,100,352,SCIENCE,Returning Students [P] and NUS Students [G]
1179,PC2130,LECTURE SL1,20,0,0,0,0,SCIENCE,New Students [P]
1180,PC2131,LECTURE SL1,16,3,1,1,350,SCIENCE,Returning Students [P] and NUS Students [G]
1181,PC2131,LECTURE SL1,20,0,0,0,0,SCIENCE,New Students [P]
1182,PC2193,LECTURE SL1,26,2,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
1183,PC2193,LECTURE SL1,20,0,0,0,0,SCIENCE,New Students [P]
1184,PC2231,LECTURE SL1,63,5,1,1,150,SCIENCE,Returning Students [P] and NUS Students [G]
1185,PC2231,LECTURE SL1,20,0,0,0,0,SCIENCE,New Students [P]
1186,PC2267,LECTURE SL1,105,1,50,1,50,SCIENCE,Returning Students [P] and NUS Students [G]
1187,PC2267,LECTURE SL1,10,0,0,0,0,SCIENCE,New Students [P]
1188,PC3193,LECTURE SL1,56,1,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
1189,PC3231,LECTURE SL1,41,2,7,1,11,SCIENCE,Returning Students [P] and NUS Students [G]
1190,PC3233,LECTURE SL1,35,1,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
1191,PC3235,LECTURE SL1,28,3,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
1192,PC3242,LECTURE SL1,24,2,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
1193,PC3274,LECTURE SL1,11,6,1,1,571,SCIENCE,Returning Students [P] and NUS Students [G]
1194,PC4130,LECTURE SL1,17,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1195,PC4241,LECTURE SL1,38,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1196,PC4244,LECTURE SL1,37,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1197,PC4246,LECTURE SL1,41,3,1,1,3,SCIENCE,Returning Students [P] and NUS Students [G]
1198,PC4248,LECTURE SL1,43,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1199,PC4250,LECTURE SL1,31,1,1000,1,1000,SCIENCE,Returning Students [P] and NUS Students [G]
1200,PC4259,LECTURE SL1,42,1,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
1201,PC4267,LECTURE SL1,43,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1202,PF1101,LECTURE 1,3,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1203,PF1101,LECTURE 1,34,1,150,1,150,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1204,PF1102,LECTURE 1,2,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1205,PF1102,LECTURE 2,2,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1206,PF1102,LECTURE 2,61,11,1,1,40,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1207,PF2101,LECTURE 1,5,2,1,1,20,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1208,PF2102,LECTURE 1,10,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1209,PF2102,LECTURE 1,108,98,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1210,PF2201,LECTURE 1,17,21,100,400,2186,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1211,PF2301,LECTURE 1,18,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1212,PF3101,LECTURE 1,40,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1213,PH1101E,LECTURE 1,9,13,300,577,1098,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1214,PH1101E,LECTURE 1,18,27,1,439,600,ARTS & SOCIAL SCIENCES,New Students [P]
1215,PH2110,LECTURE 1,50,62,20,450,1949,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1216,PH2110,LECTURE 1,2,3,10,20,25,ARTS & SOCIAL SCIENCES,New Students [P]
1217,PH2201,LECTURE 1,7,12,1,345,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1218,PH2201,LECTURE 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1219,PH2211,LECTURE 1,5,7,1,1179,1350,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1220,PH2211,LECTURE 1,9,5,1,1,200,ARTS & SOCIAL SCIENCES,New Students [P]
1221,PH2212,LECTURE 1,6,4,1,1,389,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1222,PH2212,LECTURE 1,5,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
1223,PH3209,LECTURE 1,12,6,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1224,PH3209,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1225,PH3212,LECTURE 1,16,6,1,1,8,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1226,PH3212,LECTURE 1,3,2,48,1,350,ARTS & SOCIAL SCIENCES,New Students [P]
1227,PH3214,LECTURE 1,15,6,1,1,400,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1228,PH3214,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1229,PH4203,SEMINAR-STYLE MODULE CLASS 1,16,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1230,PH4205,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1231,PH4211,SEMINAR-STYLE MODULE CLASS 1,7,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P]
1232,PL1101E,LECTURE 1,12,28,98,1341,2100,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1233,PL2131,LECTURE 1,5,10,300,641,1368,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1234,PL2132,LECTURE 1,7,2,208,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1235,PL2132,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1236,PL3232,LECTURE 1,3,5,1,898,1201,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1237,PL3232,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1238,PL3233,LECTURE 1,2,3,677,818,1097,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1239,PL3233,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1240,PL3234,LECTURE 1,2,3,143,500,500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1241,PL3234,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1242,PL3235,LECTURE 1,2,3,615,746,850,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1243,PL3235,LECTURE 1,5,1,300,1,300,ARTS & SOCIAL SCIENCES,New Students [P]
1244,PL3236,LECTURE 1,2,4,807,1000,1074,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1245,PL3236,LECTURE 1,2,1,202,1,202,ARTS & SOCIAL SCIENCES,New Students [P]
1246,PL3237,LECTURE 1,3,8,119,888,2831,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1247,PL3237,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1248,PL3242,LECTURE 1,19,33,216,492,1114,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1249,PL3242,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1250,PL3244,LECTURE 1,19,3,1,1,152,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1251,PL3244,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1252,PL3248,LECTURE 1,23,2,1,1,2000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1253,PL3248,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1254,PL3252,LECTURE 1,22,3,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1255,PL3252,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1256,PL3254,LECTURE 1,1,3,500,863,863,ARTS & SOCIAL SCIENCES,Returning Students [P]
1257,PL3254,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1258,PL3281C,LECTURE 1,13,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1259,PL4202,SEMINAR-STYLE MODULE CLASS 1,12,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1260,PL4206,SEMINAR-STYLE MODULE CLASS 1,4,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
1261,PL4221,SEMINAR-STYLE MODULE CLASS 1,11,2,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
1262,PL5221,SEMINAR-STYLE MODULE CLASS 1,18,1,110,1,110,ARTS & SOCIAL SCIENCES,Returning Students [P]
1263,PL5223,SEMINAR-STYLE MODULE CLASS 1,12,3,50,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
1264,PR1301,LECTURE SL1,31,42,204,798,1993,SCIENCE,Returning Students [P] and NUS Students [G]
1265,PR4202,LECTURE SL1,70,0,0,0,0,SCIENCE,Returning Students [P]
1266,PR4203,LECTURE SL1,37,3,1,1,50,SCIENCE,Returning Students [P]
1267,PR4205,LECTURE SL1,19,0,0,0,0,SCIENCE,Returning Students [P]
1268,PR4207,LECTURE SL1,35,1,2,1,2,SCIENCE,Returning Students [P]
1269,PS1101E,LECTURE 1,29,34,7,75,1322,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1270,PS2102,LECTURE 1,41,3,1,1,5,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1271,PS2102,LECTURE 1,7,2,15,1,20,ARTS & SOCIAL SCIENCES,New Students [P]
1272,PS2231,LECTURE 1,1,4,300,1300,1300,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1273,PS2231,LECTURE 1,1,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
1274,PS2232,LECTURE 1,2,5,100,1359,1520,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1275,PS2232,LECTURE 1,2,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
1276,PS2235,LECTURE 1,5,8,1,800,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1277,PS2235,LECTURE 1,5,2,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
1278,PS2237,LECTURE 1,63,16,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1279,PS2237,LECTURE 1,2,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
1280,PS2240,LECTURE 1,5,10,350,891,1062,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1281,PS2240,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1282,PS2242,LECTURE 1,5,10,200,865,1400,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1283,PS2242,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1284,PS2248,LECTURE 1,15,5,1,1,1040,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1285,PS2248,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1286,PS2249,LECTURE 1,45,27,1,1,1300,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1287,PS2249,LECTURE 1,7,3,5,1,50,ARTS & SOCIAL SCIENCES,New Students [P]
1288,PS3236,LECTURE 1,1,2,100,188,188,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1289,PS3236,LECTURE 1,1,1,5,1,5,ARTS & SOCIAL SCIENCES,New Students [P]
1290,PS3238,LECTURE 1,3,7,100,1000,1085,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1291,PS3238,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
