,Module,Group,Quota,No. ofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
1058,PH4211,SEMINAR-STYLE MODULE CLASS 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1059,PL1101E,LECTURE 1,4,19,236,1327,1999,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1060,PL2132,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1061,PL2132,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1062,PL3232,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1063,PL3233,LECTURE 1,3,6,106,501,745,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1064,PL3233,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1065,PL3234,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1066,PL3235,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1067,PL3236,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1068,PL3237,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1069,PL3242,LECTURE 1,3,10,276,587,862,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1070,PL3242,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1071,PL3244,LECTURE 1,16,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1072,PL3244,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1073,PL3248,LECTURE 1,22,5,1,1,889,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1074,PL3248,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1075,PL3252,LECTURE 1,25,6,81,1,1865,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1076,PL3252,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1077,PL3254,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1078,PL3281C,LECTURE 1,14,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1079,PL4202,SEMINAR-STYLE MODULE CLASS 1,12,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1080,PL4206,SEMINAR-STYLE MODULE CLASS 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1081,PL4207,SEMINAR-STYLE MODULE CLASS 1,1,3,126,400,400,ARTS & SOCIAL SCIENCES,Returning Students [P]
1082,PL4219,SEMINAR-STYLE MODULE CLASS 1,1,3,189,333,333,ARTS & SOCIAL SCIENCES,Returning Students [P]
1083,PL4221,SEMINAR-STYLE MODULE CLASS 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1084,PL4223,SEMINAR-STYLE MODULE CLASS 1,2,2,100,1,234,ARTS & SOCIAL SCIENCES,Returning Students [P]
1085,PL5221,SEMINAR-STYLE MODULE CLASS 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1086,PL5223,SEMINAR-STYLE MODULE CLASS 1,11,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1087,PR1301,LECTURE SL1,1,3,901,1200,1200,SCIENCE,Returning Students [P] and NUS Students [G]
1088,PR4202,LECTURE SL1,70,0,0,0,0,SCIENCE,Returning Students [P]
1089,PR4203,LECTURE SL1,36,0,0,0,0,SCIENCE,Returning Students [P]
1090,PR4205,LECTURE SL1,20,0,0,0,0,SCIENCE,Returning Students [P]
1091,PR4207,LECTURE SL1,35,0,0,0,0,SCIENCE,Returning Students [P]
1092,PS1101E,LECTURE 1,1,1,1522,1,1522,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1093,PS2102,LECTURE 1,38,8,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1094,PS2102,LECTURE 1,5,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
1095,PS2232,LECTURE 1,1,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
1096,PS2235,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1097,PS2237,LECTURE 1,50,8,10,1,350,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1098,PS2237,LECTURE 1,1,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
1099,PS2240,LECTURE 1,2,4,404,878,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1100,PS2240,LECTURE 1,5,3,10,1,160,ARTS & SOCIAL SCIENCES,New Students [P]
1101,PS2242,LECTURE 1,1,2,1,823,823,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1102,PS2242,LECTURE 1,5,3,1,1,50,ARTS & SOCIAL SCIENCES,New Students [P]
1103,PS2248,LECTURE 1,10,4,1,1,2582,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1104,PS2248,LECTURE 1,10,3,2,1,200,ARTS & SOCIAL SCIENCES,New Students [P]
1105,PS2249,LECTURE 1,18,21,10,100,1800,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1106,PS2249,LECTURE 1,4,4,200,1,438,ARTS & SOCIAL SCIENCES,New Students [P]
1107,PS3238,LECTURE 1,1,3,1003,1500,1500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1108,PS3238,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1109,PS3241,LECTURE 1,14,4,1,1,600,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1110,PS3241,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1111,PS3242,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1112,PS4202,SECTIONAL TEACHING 1,2,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
1113,PS4205,SECTIONAL TEACHING 1,1,4,11,1000,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
1114,PS4208,SECTIONAL TEACHING 1,1,3,1,831,831,ARTS & SOCIAL SCIENCES,Returning Students [P]
1115,PS4217A,SECTIONAL TEACHING 1,22,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1116,QF4102,LECTURE SL1,1,5,1,1606,1606,SCIENCE,Returning Students [P]
1117,RE1801,LECTURE 1,16,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1118,RE1802,LECTURE 1,3,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1119,RE2801,LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1120,RE2801,LECTURE 1,36,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1121,RE2802,LECTURE 1,7,1,200,1,200,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1122,RE2802,LECTURE 1,49,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1123,RE2902,LECTURE 1,17,4,1,1,2151,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1124,RE2902,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1125,RE2902,SECTIONAL TEACHING 2,6,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1126,RE3190,LECTURE 1,58,5,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1127,RE3280,LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1128,RE3281,LECTURE 1,3,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1129,RE3290,LECTURE 1,3,2,500,1,881,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1130,RE3290,SECTIONAL TEACHING 2,7,1,200,1,200,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1131,RE3381,LECTURE 1,9,1,10,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1132,RE3390,LECTURE 1,1,2,301,500,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1133,RE3481,LECTURE 1,26,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1134,RE4180,LECTURE 1,17,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1135,RE4291,LECTURE 1,54,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1136,RE4292,SECTIONAL TEACHING 1,18,2,3000,1,4000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
1137,RE4390,LECTURE 1,51,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1138,SC1101E,LECTURE 2,3,9,100,1715,2500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1139,SC1101E,LECTURE 2,90,24,1,1,746,ENGINEERING,New Students [P]
1140,SC2101,LECTURE 1,44,31,1,1,573,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1141,SC2202,LECTURE 1,2,8,200,1318,1430,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1142,SC2205,LECTURE 1,5,10,10,900,1032,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1143,SC2209,LECTURE 1,4,14,51,887,937,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1144,SC2210,LECTURE 1,2,8,268,1252,2007,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1145,SC2213,LECTURE 1,3,5,167,1322,1433,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1146,SC2214,LECTURE 1,2,8,288,952,2003,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1147,SC2220,LECTURE 1,1,5,620,2000,2000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1148,SC3101,LECTURE 1,47,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1149,SC3203,LECTURE 1,2,7,80,700,833,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1150,SC3211,LECTURE 1,36,6,1,1,501,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1151,SC3218,LECTURE 1,31,3,1,1,501,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1152,SC3220,LECTURE 1,32,7,1,1,1251,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1153,SC4204,SEMINAR-STYLE MODULE CLASS 1,16,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1154,SC4208A,SEMINAR-STYLE MODULE CLASS 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1155,SC4209,SEMINAR-STYLE MODULE CLASS 1,2,2,1,1,151,ARTS & SOCIAL SCIENCES,Returning Students [P]
1156,SC4215D,SEMINAR-STYLE MODULE CLASS 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1157,SC5208,SEMINAR-STYLE MODULE CLASS 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1158,SC5209,SEMINAR-STYLE MODULE CLASS 1,1,1,37,1,37,ARTS & SOCIAL SCIENCES,Returning Students [P]
1159,SC5880,SEMINAR-STYLE MODULE CLASS 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1160,SE1101E,LECTURE 1,2,10,96,598,668,ARTS & SOCIAL SCIENCES,New Students [P]
1161,SE2211,LECTURE 1,19,10,1,1,859,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1162,SE2211,LECTURE 1,8,2,1,1,10,ARTS & SOCIAL SCIENCES,New Students [P]
1163,SE2214,LECTURE 1,22,16,1,1,789,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1164,SE2214,LECTURE 1,18,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
1165,SE2218,LECTURE 1,7,7,150,1,280,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1166,SE2218,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1167,SE2219,LECTURE 1,26,7,1,1,1570,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1168,SE2219,LECTURE 1,10,1,150,1,150,ARTS & SOCIAL SCIENCES,New Students [P]
1169,SE3212,LECTURE 1,36,2,1,1,80,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1170,SE3212,LECTURE 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1171,SE3213,LECTURE 1,32,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1172,SE3213,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1173,SE3214,LECTURE 1,35,4,1,1,70,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1174,SE3214,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1175,SE3220,LECTURE 1,36,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1176,SE3220,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1177,SE4101,SEMINAR-STYLE MODULE CLASS 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1178,SE4217,SEMINAR-STYLE MODULE CLASS 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1179,SE5229,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1180,SE5242,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1181,SE5243,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1182,SE5264,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1183,SE5294,SEMINAR-STYLE MODULE CLASS 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1184,SH5402,LECTURE L,5,0,0,0,0,ENGINEERING,Returning Students [P]
1185,SN1101E,LECTURE 1,31,48,141,298,597,ARTS & SOCIAL SCIENCES,New Students [P]
1186,SN2234,LECTURE 1,63,17,1,1,359,ARTS & SOCIAL SCIENCES,New Students [P]
1187,SN2275,LECTURE 1,11,2,100,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1188,SN2275,LECTURE 1,15,1,2,1,2,ARTS & SOCIAL SCIENCES,New Students [P]
1189,SN3261,SECTIONAL TEACHING 1,14,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1190,SN3261,SECTIONAL TEACHING 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1191,SP1201,LECTURE SL8,1,1,15,1,15,SCIENCE,New Students [P]
1192,SP1201,LECTURE SL9,5,8,207,596,597,SCIENCE,New Students [P]
1193,SP1202,LECTURE SL1,5,0,0,0,0,SCIENCE,Returning Students [P]
1194,SP1202,LECTURE SL1,3,0,0,0,0,SCIENCE,New Students [P]
1195,SP1202,LECTURE SL2,4,1,10,1,10,SCIENCE,Returning Students [P]
1196,SP1202,LECTURE SL3,6,0,0,0,0,SCIENCE,Returning Students [P]
1197,SP1202,LECTURE SL4,8,1,20,1,20,SCIENCE,Returning Students [P]
1198,SP1202,LECTURE SL4,1,3,150,597,597,SCIENCE,New Students [P]
1199,SP1202,LECTURE SL5,8,0,0,0,0,SCIENCE,Returning Students [P]
1200,SP1202,LECTURE SL5,1,2,181,203,203,SCIENCE,New Students [P]
1201,SP1202,LECTURE SL6,3,1,1,1,1,SCIENCE,Returning Students [P]
1202,SP1202,LECTURE SL6,2,2,1,1,596,SCIENCE,New Students [P]
1203,SP1202,LECTURE SL7,8,2,5,1,6,SCIENCE,Returning Students [P]
1204,SP1202,LECTURE SL7,2,2,401,1,596,SCIENCE,New Students [P]
1205,SSA2204,LECTURE 1,1,10,150,1501,1501,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1206,SSA2204,LECTURE 1,10,16,250,746,748,ENGINEERING,New Students [P]
1207,SSA2211,LECTURE 1,19,30,18,744,747,ENGINEERING,New Students [P]
1208,SSA2220,LECTURE 2,30,2,5,1,20,ENGINEERING,New Students [P]
1209,SSA3201,LECTURE 1,1,4,100,750,750,ARTS & SOCIAL SCIENCES,NUS Students [G]
1210,SSB2216,SECTIONAL TEACHING BT1,4,9,2,32,500,ENGINEERING,New Students [P]
1211,ST1131,LECTURE SL1,13,6,14,1,760,SCIENCE,Returning Students [P]
1212,ST1131,LECTURE SL1,9,3,1,1,200,ARTS & SOCIAL SCIENCES,New Students [P]
1213,ST1131,LECTURE SL1,1,5,20,598,598,SCIENCE,New Students [P]
1214,ST1131,LECTURE SL1,17,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1215,ST1131A,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
1216,ST1232,LECTURE SL1,6,1,3,1,3,SCIENCE,Returning Students [P]
1217,ST1232,LECTURE SL1,38,1,5,1,5,SCHOOL OF COMPUTING,New Students [P]
1218,ST2131,LECTURE SL1,43,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1219,ST2131,LECTURE SL1,24,1,1,1,1,SCIENCE,New Students [P]
1220,ST2131,LECTURE SL1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
1221,ST2132,LECTURE SL1,33,4,1,1,10,SCIENCE,Returning Students [P] and NUS Students [G]
1222,ST2137,LECTURE SL1,44,2,1,1,1,SCIENCE,Returning Students [P] and NUS Students [G]
1223,ST2334,LECTURE SL1,119,1,100,1,100,SCIENCE,Returning Students [P] and NUS Students [G]
1224,ST2334,LECTURE SL1,20,0,0,0,0,SCIENCE,New Students [P]
1225,ST2334,LECTURE SL1,8,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
1226,ST3131,LECTURE SL1,52,3,1,1,11,SCIENCE,Returning Students [P] and NUS Students [G]
1227,ST3235,LECTURE SL1,93,1,50,1,50,SCIENCE,Returning Students [P] and NUS Students [G]
1228,ST3242,LECTURE SL1,78,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1229,ST3246,LECTURE SL1,55,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1230,ST4231,LECTURE SL1,29,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1231,ST4232,LECTURE SL1,26,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1232,ST4233,LECTURE SL1,16,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1233,ST4241,LECTURE SL1,20,0,0,0,0,SCIENCE,Returning Students [P] and NUS Students [G]
1234,ST5206,LECTURE SL1,3,0,0,0,0,SCIENCE,Returning Students [P]
1235,ST5214,LECTURE SL1,2,0,0,0,0,SCIENCE,Returning Students [P]
1236,SW1101E,LECTURE 1,1,7,288,598,598,ARTS & SOCIAL SCIENCES,New Students [P]
1237,SW1101E,LECTURE 2,1,5,400,1086,1086,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1238,SW2101,LECTURE 1,47,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1239,SW2103,LECTURE 1,44,1,525,1,525,ARTS & SOCIAL SCIENCES,Returning Students [P]
1240,SW2104,LECTURE 1,3,6,300,888,1706,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1241,SW2104,LECTURE 1,31,10,2,1,349,ARTS & SOCIAL SCIENCES,New Students [P]
1242,SW2105,LECTURE 1,32,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
1243,SW3101,LECTURE 1,33,3,1,1,805,ARTS & SOCIAL SCIENCES,Returning Students [P]
1244,SW3211,LECTURE 1,1,5,418,1527,1527,ARTS & SOCIAL SCIENCES,Returning Students [P]
1245,TC1401,LECTURE 1,60,0,0,0,0,ENGINEERING,Returning Students [P]
1246,TC1401,LECTURE 1,12,0,0,0,0,ENGINEERING,New Students [P]
1247,TC2111,LECTURE 1,19,0,0,0,0,ENGINEERING,Returning Students [P]
1248,TC2112,LECTURE 1,62,0,0,0,0,ENGINEERING,Returning Students [P]
1249,TC2113,LECTURE 1,26,0,0,0,0,ENGINEERING,Returning Students [P]
1250,TC2411,LECTURE 1,67,0,0,0,0,ENGINEERING,Returning Students [P]
1251,TC3114,LECTURE 1,18,0,0,0,0,ENGINEERING,Returning Students [P]
1252,TC4101,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students [P]
1253,TC4118,LECTURE 1,123,2,1,1,5,ENGINEERING,Returning Students [P]
1254,TC4205,LECTURE 1,49,0,0,0,0,ENGINEERING,Returning Students [P]
1255,TC4220,LECTURE 1,39,0,0,0,0,ENGINEERING,Returning Students [P]
1256,TE2003,LECTURE 1,359,0,0,0,0,ENGINEERING,Returning Students [P]
1257,TE2101,LECTURE 1,146,0,0,0,0,ENGINEERING,Returning Students [P]
1258,TE2101,LECTURE 1,39,1,100,1,100,ENGINEERING,New Students [P]
1259,TE3201,LECTURE 1,46,0,0,0,0,ENGINEERING,Returning Students [P]
1260,TE4001,LECTURE 1,77,1,8,1,8,ENGINEERING,Returning Students [P]
1261,TG1401,LECTURE 1,160,0,0,0,0,ENGINEERING,Returning Students [P]
1262,TG1401,LECTURE 1,113,2,1,1,50,ENGINEERING,New Students [P]
1263,TM1402,LECTURE 1,167,0,0,0,0,ENGINEERING,Returning Students [P]
1264,TM2101,LECTURE 1,104,0,0,0,0,ENGINEERING,Returning Students [P]
1265,TM2101,LECTURE 1,50,0,0,0,0,ENGINEERING,New Students [P]
1266,TM2112,LECTURE 1,100,0,0,0,0,ENGINEERING,Returning Students [P]
1267,TM2112,LECTURE 1,46,0,0,0,0,ENGINEERING,New Students [P]
1268,TM2122,LECTURE 1,1,14,1,1020,1020,ENGINEERING,Returning Students [P]
1269,TM2122,LECTURE 1,10,0,0,0,0,ENGINEERING,New Students [P]
1270,TM3211,LECTURE 1,26,0,0,0,0,ENGINEERING,Returning Students [P]
1271,TM3223,LECTURE 1,12,1,10,1,10,ENGINEERING,Returning Students [P]
1272,TM3261,LECTURE 1,28,1,10,1,10,ENGINEERING,Returning Students [P]
1273,TM3263,LECTURE 1,23,0,0,0,0,ENGINEERING,Returning Students [P]
1274,TM4101,LECTURE 1,191,0,0,0,0,ENGINEERING,Returning Students [P]
1275,TM4234,LECTURE 1,49,0,0,0,0,ENGINEERING,Returning Students [P]
1276,TM4245,LECTURE 1,5,1,2,1,2,ENGINEERING,Returning Students [P]
1277,TM4251,LECTURE 1,3,0,0,0,0,ENGINEERING,Returning Students [P]
1278,TM4254,LECTURE 1,1,2,20,500,500,ENGINEERING,Returning Students [P]
1279,TM4283,LECTURE 1,22,1,10,1,10,ENGINEERING,Returning Students [P]
1280,TP5025,LECTURE 1,4,0,0,0,0,ENGINEERING,Returning Students [P]
1281,TR2201,SECTIONAL TEACHING A1,1,3,1,276,276,SCHOOL OF BUSINESS,NUS Students [G]
1282,TR2201,SECTIONAL TEACHING A2,4,11,479,900,2005,SCHOOL OF BUSINESS,NUS Students [G]
1283,TR2201,SECTIONAL TEACHING A3,2,7,250,760,1003,SCHOOL OF BUSINESS,NUS Students [G]
1284,TR2202,SECTIONAL TEACHING B2,1,5,250,600,600,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1285,TR3001,SECTIONAL TEACHING C1,14,10,1,1,558,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1286,TR3001,SECTIONAL TEACHING C2,12,11,1,1,554,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1287,TR3002,SECTIONAL TEACHING D1,13,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
1288,TS1101E,LECTURE 1,1,3,1,1214,1214,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1289,TS2233,SEMINAR-STYLE MODULE CLASS 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1290,TS2233,SEMINAR-STYLE MODULE CLASS 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1291,TS2238,LECTURE 1,11,10,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1292,TS2238,LECTURE 1,2,3,138,149,491,ARTS & SOCIAL SCIENCES,New Students [P]
1293,TS2240,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1294,TS3231,SEMINAR-STYLE MODULE CLASS 1,31,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1295,TS3231,SEMINAR-STYLE MODULE CLASS 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1296,TS3232,SEMINAR-STYLE MODULE CLASS 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1297,TS3232,SEMINAR-STYLE MODULE CLASS 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1298,TS3234,SEMINAR-STYLE MODULE CLASS 1,18,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1299,TS3234,SEMINAR-STYLE MODULE CLASS 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1300,TS3235,LECTURE 1,6,1,20,1,20,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
1301,TS3235,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
1302,TS4217,SEMINAR-STYLE MODULE CLASS 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1303,TS4219,SEMINAR-STYLE MODULE CLASS 1,31,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1304,TS4220,SEMINAR-STYLE MODULE CLASS 1,24,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P]
1305,TS4880A,SEMINAR-STYLE MODULE CLASS 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
1306,UAR2201,SEMINAR-STYLE MODULE CLASS 1,1,5,1,703,703,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1307,UAR2205,SEMINAR-STYLE MODULE CLASS 1,16,0,0,0,0,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
1308,UAR2299A,SEMINAR-STYLE MODULE CLASS 1,19,1,1,1,1,UNIVERSITY SCHOLARS PROGRAMME,NUS Students [G]
